737,Libri,L'unica regola è che non ci sono regole,https://www.amazon.it/Lunica-regole-Netflix-cultura-reinvenzione/dp/8811607418?crid=OIXDV9MURJVY&keywords=l+unica+regola+%C3%A8+che+non+ci+sono+regole&qid=1666462194&qu=eyJxc2MiOiIxLjA2IiwicXNhIjoiMC43NSIsInFzcCI6IjAuNzEifQ%3D%3D&sprefix=l%27unica+%2Caps%2C186&sr=8-1&linkCode=ll1&tag=alessioaffili-21&linkId=4ea7dd9f2eb268525571da4ca10be9b2&language=it_IT&ref_=as_li_ss_tl,"L'unica regola è che non ci sono regole - la storia di Netflix (Reed Hastings, Erin Meyer, Sara Caraffini) ","libro, netflix, business, smart working",,
736,Libri,I giochi e gli uomini,"https://www.amazon.it/giochi-gli-uomini-maschera-vertigine/dp/8845246930/ref=sr_1_1?crid=YCESKQINEB7I&keywords=i+giochi+e+gli+uomini+caillois&qid=1675017253&sprefix=i+giochi+e+,aps,222&sr=8-1",I giochi e gli Uomini (Roger Callois),"libro, gamification",,
735,Risorse,"Aurelius Lab, tool di research e testing",https://www.aureliuslab.com/,Piattaforma per la ricerca utente e usability testing.,"risorse, testing",,
734,Libri,Touch design for Mobile Interfaces,https://www.smashingmagazine.com/2022/02/touch-design-release/,Libro che parla di touchpoint digitali e progettazione mobile di Steven Hoober.,"libro, ux, ui",,
733,Risorse,Neal Games,https://neal.fun/,Lista di giochi online di varia natura ,"games, giochi, fun",,
732,Risorse,ADPlist,https://adplist.org/explore?tab=mentors,Piattaforma internazionale in cui trovare professionisti con il quale collaborare e/o per avere delle mentorship,"mentorship, teaching, mentor",,
731,Risorse,"Progression, tool per gestione carriere e team",https://progression.co/,Tool online per gestire un team e la crescità/carriera dei singoli con supporto al career ladder.,"risorse, carriera",,
730,Contenuti,Articolo che parla di user research (micro corso),https://www.userinterviews.com/ux-research-field-guide,Un micro corso free sulla User Research molto semplice e completo.,"articolo, research",,
729,Contenuti,Articolo che parla di IA,https://www.lucarosati.it/blog/guida-architettura-informazione,Guida all'architettura dell'informazione.,"articolo, ia, architettura",,
728,Risorse,"Component gallery, raccolta di elementi di UI",https://component.gallery/,Piattaforma che raccoglie esempi reali di UI pattern e componenti da cui prendere ispirazione.,"risorse, screenshot",,
727,Libri,Understanding Experience,https://www.amazon.it/Understanding-Experience-progettazione-human-centered-prodotti/dp/8894588300?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=XK8WOC01MBC4&keywords=libro+user+experience&qid=1660125622&sprefix=libri+user+experienc%2Caps%2C89&sr=8-32&linkCode=ll1&tag=alessioaffili-21&linkId=7968966f9d599c82557fdda1acec34e2&language=it_IT&ref_=as_li_ss_tl,Understanding Experience (Stefano Dominici),"libro, user experience, user research",,
726,Canali,In the Loop,https://loopsrl.agency/newsletter/,Newsletter di Loop Agency,"newsletter, marketing, growth",,
725,Risorse,"Google Fonts, font gratuiti web safe",https://fonts.google.com/,Repository di font Google websafe e royalty free.,"risorse, tipografia",,
724,Eventi,Milan Games Week,https://www.milangamesweek.it/,Evento live e online su temi misti riguardo il game design e la gamification,"events, conference, webinar",,
723,Risorse,"Milanote, tool per creare moodboard",https://milanote.com/,"Dashboard per gestire dati, informazioni, file e documenti del processo di design (come una board pinterest).","risorse, moodboard",,
722,Materiali,"Stramline HQ, kit di icone e illustrazioni",https://www.streamlinehq.com/,Super kit di icone e illustrazioni veramente ben fatte.,"risorse, icone",Alessandro Curci,https://www.linkedin.com/in/alecurci/
721,Formazione,"TAG Figma, from zero to hero",https://talentgarden.org/it/innovation-school/italy/figma-zero-hero/,"Corso di Talent Garden, della durata di  12h circa per 330€ circa.","formazione, school, corso",,
720,AI,"Articolo che parla di AI, opportunità e rischi",https://uxdesign.cc/exploring-the-potential-of-ai-in-ux-design-benefits-risks-and-future-trends-ed5d3323b8e3,Benefici e rischi dell'uso di sistemi basati su AI nel design,"articolo, ai, ux, ui",,
719,Risorse,Design System Canvas,https://designsystemcanvas.com/,Canvas per progettare in modo facile e strutturato un design system.,"risorse, canvas",,
718,Formazione,Sketch 101,https://www.sketch.com/courses/sketch-101/,Corso gratuito di 90 minuti su Sketch.,"formazione, school, corso",,
717,Risorse,Calendario avvento Figma UX,https://www.figma.com/community/file/1181644056591958252,10 giorni di Figma tips (calendario dell'avvento di Figma).,"risorse, christmas",,
716,Risorse,Marketing Examples,https://marketingexamples.com/,Un repository con centinaia di esempi di marketing dal quale prendere ispirazione e con il quale fare formazione.,"risorse, marketing",,
715,Risorse,Lavori creativi,https://www.lavoricreativi.com/lavori/UX%20UI%20DESIGNER.html,Piattaforma italiana in cui sono presenti offerte di lavoro per UX/UI designer ,"jobs, offerte lavoro, remote, smart working",Davide Spada,https://www.linkedin.com/in/davidespadadesigner/
714,Canali,Nois3 about design,https://open.spotify.com/show/6SmrhR7PJcEPKnpz9I4A4o?si=e60c04caa0964326,Podcast di Nois3 e Carlo Frinolli,podcast,,
713,Risorse,"Webflow, tool nocode per web design",https://webflow.com/?gspk=dGluaG5ndXllbjkyNzU&gsxid=8NdQ8U0C1Bm6&ref=evernote.design&utm_medium=affiliate,Strumento online nocode per creare siti web e app.,"risorse, nocode",,
712,Canali,Designer Better,https://www.designbetter.co/podcast,Podcast di Invision,podcast,Davide Spada,https://www.linkedin.com/in/davidespadadesigner/
711,Libri,Creare modelli di business,https://www.amazon.it/business-efficace-ispirare-innovare-business/dp/886895737X?pd_rd_w=IWmG0&content-id=amzn1.sym.021d3b67-e6af-4e84-bd7c-b0e39059f4f1&pf_rd_p=021d3b67-e6af-4e84-bd7c-b0e39059f4f1&pf_rd_r=NSJVMFFE19J328K1PYJ2&pd_rd_wg=fGb3a&pd_rd_r=a46c0944-6380-4892-b362-f6a0717ab1df&pd_rd_i=886895737X&psc=1&linkCode=ll1&tag=alessioaffili-21&linkId=286537f4967a155b34fed0b63d8c922c&language=it_IT&ref_=as_li_ss_tl,Creare modelli di business (Alexander Osterwalder),"libro, business, startup, strategy, product design",,
710,Risorse,Adobe Portfolio,https://portfolio.adobe.com/,Tool di Adobe che permette la realizzazione di un portfolio con template pre-costruiti,"portfolio, case studies, curriculum, showcase",,
709,Libri,Padre ricco padre povero,https://www.amazon.it/povero-Quello-ricchi-insegnano-denaro/dp/8871527747?crid=1RYK01LKHYW0Q&keywords=padre+ricco+padre+povero&qid=1660126176&sprefix=padre+ricc%2Caps%2C108&sr=8-1&linkCode=ll1&tag=alessioaffili-21&linkId=78d4f65b51919d563f59ec7dfbba3958&language=it_IT&ref_=as_li_ss_tl,Padre Ricco Padre Povero (Robert T. Kiyosaki),"libro, business, strategy",,
708,Risorse,"Poline, tool per generare palete esoteriche",https://meodai.github.io/poline/,Color generator (palette) molto particolare basato su dati scientifici e un approccio da loro definito esoterico.,"risorse, palette",,
707,Materiali,Pega Design system,https://design.pega.com/,Design system per prodotti enterprise complessi.,"risorse, design system",,
706,Risorse,"Graphic burger, raccolta di materiali free",https://graphicburger.com/,Sito web in cui ci sono centinaia di risorse gratis.,"risorse, icone, illustrazioni, mockup",,
705,Contenuti,Articolo che parla di usability testing,https://usabilitygeek.com/usability-testing-mobile-applications/,Usability testing for Mobile Application.,"articolo, usability testing",,
704,Eventi,AperiUX by UX/UI Designer Italia,https://www.uxuidesigner.org/,Serie di eventi live e online su temi misti riguardo il design,"events, conference, webinar",,
703,Risorse,"Tabbied, tool per creare pattern",https://tabbied.com/,Tool per creare pattern partendo da elementi di branding.,"risorse, pattern",,
702,Risorse,"Frontitude, tool per localizzazione prodotto",https://www.frontitude.com/features,Tool (con plugin figma) per la gestione coordinata di Copy e localizzazione.,"risorse, copywriting",,
701,Contenuti,Articolo che parla di produttività,https://forge.medium.com/31-important-things-you-should-say-no-to-for-a-happier-life-a34a1e947579,31 cose da fare per una vita migliore.,"articolo,lifestyle",,
700,Risorse,"Shapefest, raccolta di elementi 3D",https://www.shapefest.com/,Libreria gratuita di elementi 3d e vettoriali.,"risorse, 3d",,
699,Risorse,Raccolta di design system su Figma,https://www.designsystems.com/,Raccolta di tips sui design system by Figma.,"risorse, design system",,
698,Risorse,"Wireframe CC, tool di wireframing online",https://wireframe.cc/,Tool online per fare rapidi wireframe (lavagna virtuale per sketch).,"risorse, whiteboard",,
697,Contenuti,Articolo che parla di tipografia e font,https://www.creativeboom.com/resources/top-40-fonts-in-2023/,Una lista di 40 font che sono (o si immagina saranno) popolari nel 2023.,"articolo, tipografia, ui",,
696,Canali,UX Lab Newsletter,http://www.uxlab.it/newsletter.html,Newsletter di Debora Bottà del progetto UX Lab,"newsletter, user experience, user research",,
695,Risorse,"Optimal Workshop, tool per user research",https://www.optimalworkshop.com/,"Tool per usability testing, user research e sondaggi.","risorse, research",,
694,Formazione,Università di Siena,https://www.unisi.it/ugov/degreecourse/254513,Laurea magistrale in Experience Design dell'università di Siena della durata di 2 anni (costo delle tasse universitarie).,"formazione, school, corso",,
693,Libri,Counter Print,https://www.counter-print.co.uk/,"Casa editrice di libri per designer super interessanti e veramente belli (anche l'occhio vuole la sua parte, o no?).","risorse, prodotti",,
692,Canali,Alessio Cardelli Substack,https://alessiocardelli.substack.com/,Newsletter di Alessio Cardelli sul design e la UX,"newsletter, user experience, strategy, design",,
691,Contenuti,Articolo che parla delle differenze tra iOS e Android,https://www.learnui.design/blog/ios-vs-android-app-ui-design-complete-guide.html,Le principali differente tra iOS e Android UI Design.,"articolo, app, ui",,
690,Risorse,"Phrase, tool per localizzazione di prodotto",https://phrase.com/it/,Piattaforma online per gestire la localizzazione di prodotto.,"risorse, copywriting",,
689,Canali,@wecanfixitinui,https://twitter.com/wecanfixitinui,Profilo Twitter da seguire in ambito design,twitter,Gioele Casazza,https://www.linkedin.com/in/gioelecasazza/
688,Risorse,The Design System guide,https://thedesignsystem.guide/,Una guida step by step per costruire o valutare un design system.,"risorse, design system",,
687,Risorse,Polywork,https://www.polywork.com/,Piattaforma internazionale in cui trovare professionisti con il quale collaborare e/o per avere delle mentorship,"mentorship, teaching, mentor",,
686,Canali,Catobi Strategy,https://t.me/catobistrategy,Canale Telegram di Catobi Strategy,telegram,,
685,Materiali,"Creatoom, raccolta di mockup esclusivi",https://creatoom.com/,Raccolta di mockup esclusivi per Photoshop (e anche altri formati).,"risorse, mockup",,
684,Formazione,Learn UX,https://learnux.io/,"Corso online su UX/UI e progettazione in lingua inglese, di durata variabile e costo molto basso.","formazione, school, corso",,
683,Contenuti,Helvetica,https://www.youtube.com/watch?v=wkoX0pEwSCw&ab_channel=Cinedigm,"Film documentario che parla di design, visual e delle arti visuali","film, mini film, serie tv, documentario",,
682,Risorse,"Rive, tool per animazioni digitali",https://rive.app/,Tool online per animazioni digitali.,"risorse, animazioni",,
681,Libri,Solving product design excercises,https://www.amazon.it/Solving-Product-Design-Exercises-Questions/dp/1977000428?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=NMKSLFETYAPZ&keywords=Solving+Product+Design+Exercises&qid=1660317746&sprefix=solving+product+design+exercises%2Caps%2C219&sr=8-1&linkCode=ll1&tag=alessioaffili-21&linkId=56681c39078e174468990e6402016689&language=it_IT&ref_=as_li_ss_tl,Solving Product Design Exercises (Artiom Dashinsky),"libro, user experience, user research",,
680,Materiali,Kit di emoticon svg di Microsoft design,https://www.figma.com/community/file/1138254942249677742,Le emoji di Microsoft open source su Figma.,"risorse, emoji",,
679,Risorse,"Themeforest, raccolta di temi web",https://themeforest.net/,Piattaforma dove scaricare o acquistare temi di siti web.,"risorse, temi",,
678,Contenuti,Articolo che parla di A/B testing della UI,https://medium.com/@usabilla/all-a-bout-testing-how-netflix-knows-which-images-youll-click-4ba673142cbd,Come Netflix gestisce l'A/B Testing sulle proprie copertine.,"articolo, ab testing, netflix",,
677,Risorse,"Principles Design, lista di best practies",https://principles.design/,Una lista di centinaia di princìpi per una corretta progettazione.,"risorse, ux",Simone Baboni,https://www.linkedin.com/in/baboni/
676,Risorse,Can't Unsee,https://cantunsee.space/,Gioco per designer sul tema della UI e di interfacce giuste o sbagliate,"games, giochi, fun",,
675,Contenuti,Video Youtube di Steve Jobs a Standford,https://youtu.be/UF8uR6Z6KLc,Video (famosissimo) di Steve Jobs all'università di Standord.,"video, steve jobs",,
674,Risorse,"Frontify, tool per brand documentation",https://www.frontify.com/en/,Tool per documentare le brand guidelines.,"risorse, brand",,
673,Contenuti,Gli stagisti,https://www.netflix.com/it/title/70263890,Film comico ambientato dentro gli spazi di Google campus,"film, mini film, serie tv, documentario, google",,
672,Risorse,Mentorpass,https://www.mentorpass.co/,Piattaforma internazionale in cui trovare professionisti con il quale collaborare e/o per avere delle mentorship,"mentorship, teaching, mentor",,
671,Canali,@ux.patricia,https://www.instagram.com/ux.patricia,Profilo Instagram da seguire in ambito design,instagram,,
670,Materiali,Carbon Design system,https://carbondesignsystem.com/,Carbon Design System.,"risorse, design system",,
669,Risorse,"Maze, tool per effettuare ricerca e usability testing",https://maze.co/,Tool per creare usability testing da un prototipo.,"risorse, testing",,
668,Formazione,Domestika,https://www.domestika.org/it/courses/area/10-ux-ui,"Corsi online su UX/UI e progettazione in lingua inglese, di durata e prezzi variabili.","formazione, school, corso",,
667,Risorse,"Unsplash, tool per immagini royalty free",https://unsplash.com/,Immagini royalty free.,"risorse, immagini",,
666,Risorse,"Adobe XD, tool di prototipazione",https://www.adobe.com/it/products/xd.html,Tool di prototipazione e collaborazione.,"risorse, prototyping",,
665,Risorse,"Videoask, tool per sondaggi video",https://www.videoask.com/,Strumento per creare sondaggi video.,"risorse, video",,
664,Risorse,"Evrybo, tool online per fornire feedback sul frontend",https://evrybo.com/,Tool online per fornire feedback sul frontend.,"risorse, testing ",,
663,Risorse,"Overflow, creare diagrammi di flusso",https://overflow.io/?utm_source=overflow_blog&utm_medium=intro&utm_campaign=out_of_beta,Strumento per fare user flow e diagrammi .,"risorse, flowchart, ",,
662,Contenuti,Articolo che parla del ROI della UX,"https://medium.com/headspring-ux-team/the-roi-of-ux-in-enterprise-software-part-1-7ef30b2a1845#:~:text=UX%20Helps%20Reduce%20Development%20Cost&text=Thus%20it%20becomes%20100x%20more,than%20in%20the%20development%20stage.&text=This%20is%20also%20know%20as,to%20change%20something%20in%20development",Il ROI della UX nelle aziende Enterprise.,"articolo, roi, business",,
661,Formazione,Material Design,https://m3.material.io/,Risorse gratuite per studiare temi di UI/UX/Design system,"formazione, school, corso",,
660,Canali,UX Design Camp,https://open.spotify.com/show/73OGNFOUtzrbftu88bzVsV?si=449588e06c644baa,Podcast di Eye Studios,podcast,,
659,Risorse,"Pexels, free stock videos",https://www.pexels.com/videos/,Free stock video.,"risorse, video",,
658,Risorse,Dribbble,https://dribbble.com/,Piattaforma online che permette di pubblicare propri lavori in ambito design / artistico per la creazione di un portfolio,"portfolio, case studies, curriculum, showcase",,
657,Risorse,"Doodle ipsum, tool per creare illustrazioni",https://doodleipsum.com/,Piattaforma per creare illustrazioni free (basato su Doodle di Pablo Stanley).,"risorse, illustrazioni",,
656,Contenuti,Articolo che parla di bug e change request,https://baasbox.com/magazine/big-hanno-bug/,Panoramica della differenza tra bug e change request.,"articolo, bug, tecnologia",,
655,Materiali,Customer Journey Map template Miro,https://miro.com/miroverse/user-journey-map/,Un template molto valido per la Customer Journey Map di Miro.,"risorse, customer journey map",,
654,Risorse,DesignLab,https://designlab.com/,Piattaforma di mentorship e di formazione online in lingua inglese,"mentorship, teaching, mentor, formazione",,
653,Formazione,Politecnico di Milano,https://www.poliorientami.polimi.it/cosa-si-studia/corsi-di-laurea/design/design-della-comunicazione/,Vari corsi di Laurea Magistrale e Master della durata fino a 3 anni  (Costo variabile).,"formazione, school, corso",,
652,Risorse,Color Game,https://color.method.ac/,Gioco per designer sul tema dei colori,"games, giochi, fun",,
651,Contenuti,Articolo che parla di reperimento per la ricerca,https://uxtools.co/blog/fast-and-cheap-ways-to-find-ux-research-participants/#quick-internal-recruiting,Una serie di modi per trovare partecipanti per le attività di ricerca (recruiting).,"articolo, research",,
650,Canali,Product Heroes Newsletter,https://www.productheroes.it/newsletter/,Newsletter della community di Product Heroes,"newsletter, product management, product design",,
649,Risorse,"UX Compendium, risorse per designer",https://uxcompendium.com/,Una serie di risorse per design e research.,"risorse, research",,
648,Contenuti,Articolo che parla di approccio Content first,https://www.ninjamarketing.it/2019/10/28/come-avere-un-approccio-content-first-per-progettare-meglio-anche-lux-design/,Approccio content firts per una migliore UX .,"articolo, content",,
647,Risorse,Designed.org,https://www.designed.org/,Piattaforma internazionale in cui trovare professionisti con il quale collaborare e/o per avere delle mentorship,"mentorship, teaching, mentor",,
646,Libri,L'arte della vittoria,https://www.amazon.it/gp/product/8804707534?ie=UTF8&psc=1&linkCode=ll1&tag=alessioaffili-21&linkId=8c624d8567cf88be4d7c33fcaaf102f5&language=it_IT&ref_=as_li_ss_tl,L'arte della Vittoria (Phil Knight),"libro, business, strategy",,
645,Risorse,"Interface game, raccolta di UI di giochi",https://interfaceingame.com/,"Repository di interfacce, articoli e informazioni sul Game design.","risorse, gamification",,
644,Risorse,"Type Scale, tool online per comparare font",https://type-scale.com/,Strumento online per comparare scale tipografiche.,"risorse, tipografia",Enrica D'Elia,https://www.linkedin.com/in/enricadelia/
643,Eventi,Adobe Max,https://max.adobe.com/,Evento live e online su temi misti riguardo il design,"events, conference, webinar",,
642,Materiali,"Tailwind UI, design system CSS ready",https://tailwindui.com/,"Tailwind, design system css ready.","risorse, design system",,
641,Materiali,"Icon Shock, tool per creare ed esportare icone sfumate",https://www.iconshock.com/svg-icons/,Tool online per generare e scaricare icone sfumate.,"risorse, icone, illustrazioni",,
640,Libri,The Lean Product Book,https://www.amazon.it/Lean-Product-Playbook-Innovate-Products/dp/1118960874?crid=93PJU37B70XS&keywords=minimum+viable+product&qid=1660200488&sprefix=minimum+viable+pro%2Caps%2C95&sr=8-1&linkCode=ll1&tag=alessioaffili-21&linkId=0eddd102bf3d1721236abd4d2eb028a9&language=it_IT&ref_=as_li_ss_tl,The Lean Product Playbook (Dan Olsen),"libro, business, startup, strategy, product design",,
639,Contenuti,Articolo che parla di UI e dettagli di progettazione,https://www.learnui.design/blog/spice-up-designs.html,Lista di 37 cose che puoi fare per progettare una Ui più accurata e professionale.,"articolo, ui, ux",,
638,Canali,UX/UI Designer Italia,https://web.telegram.org/k/#-1531308125,Canale Telegram di UX/UI Designer Italia,telegram,,
637,Canali,UX/UI Designer Italia,https://www.facebook.com/groups/uxuidesigneritalia,Gruppo Facebook di UX/UI Designer Italia,facebook,,
636,Contenuti,Articolo che parla di casi studio sulla ricerca,https://builtformars.com/case-studies/ux-of-banking,Lista di decine di casi studio di ricerca estremamente approfonditi.,"articolo, case study, research ",,
635,Contenuti,Articolo che parla di strategia e business,https://talentgarden.org/it/community/cosa-permette-business-raggiungere-successo/,Progettare strategie di successo per il business.,"articolo, business, strategy",,
634,Risorse,"Copybook, raccolta di copy e microcopy",https://copybook.me/,"Archivio di copy e microcopy per il web (mail, website, ecc).","risorse, copywriting",,
633,Eventi,Product Management Day,https://www.productmanagementday.com/,Evento live e online su temi del product management,"events, conference, webinar",,
632,Contenuti,Snowden,https://www.netflixlovers.it/catalogo-netflix-italia/81056953/snowden,Film sulla storia di Edward Snowden,"film, mini film, serie tv, documentario",,
631,AI,"TLDV, tool per gestire highlight di ricerca con AI",https://tldv.io/,Tool online basato sulla AI che permette di gestire in modo intelligente delle call con una selezione di highlight e trascrizioni.,"risorse, research",,
630,Risorse,"Daily UX Writing, challenge sulla scrittura",https://dailyuxwriting.com/,Challenge di 15 giorni per migliorare le competenze in ambito UX Writing.,"risorse, challenge",Simona Sturiale,https://www.linkedin.com/in/simona-sturiale/
629,Contenuti,Articolo che parla di space system,https://uxdesign.cc/handing-over-design-with-spacers-in-figma-6c5bfd76a6d5?fs=e&s=cl,Progettare uno space system.,"articolo, space system",,
628,Contenuti,Articolo che parla di progettazione di onboarding,https://uxdesign.cc/user-onboarding-practices-that-you-cannot-miss-dff86a5c966a,Best practies per la realizzazione di user onboarding e tutorial flows.,"articolo, ux, ui",,
627,Libri,Partire Leggeri,https://www.amazon.it/Partire-leggeri-metodo-Lean-Startup/dp/8817056855?crid=1RISY8MQSNDW&keywords=eric+ries+partire+leggeri&qid=1660116365&sprefix=eric+rie%2Caps%2C122&sr=8-1&linkCode=ll1&tag=alessioaffili-21&linkId=e9e801ed8267353efdee3a2842957c1a&language=it_IT&ref_=as_li_ss_tl,Partire leggeri (Eric Ries),"libro, startup, strategy, business",,
626,Risorse,"Optimizely, tool di A/B testing e research",https://www.optimizely.com/,Strumento online per A/B testing e user research.,"risorse, research",,
625,Risorse,"Designify, tool per modificare foto online",https://www.designify.com/,Tool online per modificare le fotografie in modo rapido e senza conoscenze particolari.,"risorse, immagini",,
624,Risorse,Game UI Database,https://www.gameuidatabase.com/,Repository di UI di videogiochi e gamification.,"risorse, gamification",Gioele Casazza,https://www.linkedin.com/in/gioelecasazza/
623,Risorse,"Landing folio, raccolta di landing page",https://www.landingfolio.com/,Archivio strutturato di centinaia di landing page design.,"risorse, landing page",,
622,Risorse,Sound of Colleagues,https://soundofcolleagues.com/,Tool online che permette di mettere un rumore bianco di sottofondo basato su rumori di ufficio.,"risorse, musica",,
621,Risorse,"Really Good Emails, raccolta di email",https://reallygoodemails.com/,Raccolta di email di player internazionali da prendere come ispirazione per la progettazione di campagne marketing .,"risorse, email, copywriting",Alessandro Curci,https://www.linkedin.com/in/alecurci/
620,Contenuti,Articolo che parla di Design OPS,https://medium.com/design-doordash/building-design-operations-hyperspeed-eecbe3139c05,"Costruire, progettare e rendere attuabili le design operations (Des OPS).","articolo, design ops",,
619,Materiali,"Lordicon, raccolta di icone animate",https://lordicon.com/,Lista di icone animate free e a pagamento.,"risorse, icone",,
618,Risorse,"Design Ispiration, raccolta di esempi di UX/UI",https://www.designspiration.com/,Tool online per ispirazioni riguardo il design in generale (simil Pinterest).,"risorse, moodboard",Davide Spada,https://www.linkedin.com/in/davidespadadesigner/
617,Contenuti,Articolo che parla di psicologia nella UX,https://www.nngroup.com/articles/psychology-study-guide/?ref=heydesigner,Psicologia nella UX (NN Group).,"articolo, psicologia",,
616,Formazione,TAG UX/UI Crash Course,https://talentgarden.org/it/innovation-school/austria/ux-ui-design-crash-course/,"Corso di Talent Garden, della durata di 4 settimane circa per  1000€ circa.","formazione, school, corso",,
615,Contenuti,Articolo che parla di un framework di Gamification,https://www.projectfun.it/framework/octalysis-framework-gamification/,Octalysis Framework: un metodo di progettazione per la gamification.,"articolo, gamification",,
614,Libri,UX Microcopy,https://www.amazon.it/Microcopy-Manuale-designer-architetti-dellinformazione/dp/B09LWKLGB7?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2EPAKZW9ZTEBV&keywords=ux+design&qid=1660117465&sprefix=ux+design%2Caps%2C102&sr=8-46&linkCode=ll1&tag=alessioaffili-21&linkId=746f5124f356e993cc2b7ac6db5ae1c8&language=it_IT&ref_=as_li_ss_tl,UX Microcopy (Kinneret Yifrah),"libro, microcopy, copywriting",,
613,Contenuti,Exit through the gift shop,https://www.youtube.com/watch?v=5NPpwHAp-_M&t=363s&ab_channel=MaticITA,FIlm co-creato da Banksy che parla di street art,"film, mini film, serie tv, documentario. street art",,
612,Risorse,"Avocode, tool per handoff e version control",https://avocode.com/,Strumento per handoff e version control di design files.,"risorse, handoff",,
611,Libri,UX Writing,https://www.amazon.it/Writing-impatto-emozioni-guidano-navigazione/dp/8820390582?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=34U9NICZ2X6WW&keywords=ux+design&qid=1660115939&sprefix=ux+design%2Caps%2C104&sr=8-3&linkCode=ll1&tag=alessioaffili-21&linkId=8dba236dee34ffb18debb7c5c21de89b&language=it_IT&ref_=as_li_ss_tl,UX Writing (Serena Giust),"libro, microcopy, copywriting",,
610,Materiali,"Icon8, raccolta di icone free",https://icons8.com/,Repository di icone free.,"risorse, icone, illustrazioni",,
609,Risorse,"Checklist.design, raccolta di linee guida di UI",https://www.checklist.design/,Checklist per progettare UI con più sicurezza.,"risorse, checklist",,
608,Eventi,Graphic Days Torino,https://www.graphicdays.it/,"Evento live e online su temi misti riguardo il design, il branding e il visual","events, conference, webinar",,
607,Risorse,Tool per fare audit del proprio profilo LinkedIn,https://resumeworded.com/linkedin-review/upload-linkedin.php,Sistema per verificare la qualità del tuo profilo Linkedin.,"risorse, linkedin",,
606,Libri,La caffettiera del masochista,https://www.amazon.it/caffettiera-masochista-design-oggetti-quotidiani/dp/8809808592?crid=1SZSHKH89DMVF&keywords=caffettiera+del+masochista&qid=1661361899&sprefix=CAFFETTIERA+DEL+%2Caps%2C139&sr=8-2&linkCode=ll1&tag=alessioaffili-21&linkId=490e153b144c93fbdc8d0e8cbf5ab1a3&language=it_IT&ref_=as_li_ss_tl,La caffettiera del Masochista (Donald Norman),"libro, service design, product design, user experience",,
605,Formazione,Officina Microtesti,https://www.officinamicrotesti.it/corsi-di-ux-writing-per-aziende/,Serie di corsi online su temi come copywriting e microcopy di durata e costi variabili.,"formazione, school, corso",,
604,Libri,Actionable Gamification,https://www.amazon.it/Actionable-Gamification-Beyond-Leaderboards-English-ebook/dp/B00WAOGY4U?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=32GK1PKLGEY0K&keywords=octalysis+framework&qid=1660116443&sprefix=octalysis+framework%2Caps%2C86&sr=8-1-fkmr0&linkCode=ll1&tag=alessioaffili-21&linkId=3002e9a123f1e8e7f381e54ab8498c2f&language=it_IT&ref_=as_li_ss_tl,Actionable Gamification (Yu-kai Chou),"libro, gamification",,
603,Formazione,Sapienza Master in UX Design,https://www.uniroma1.it/it/offerta-formativa/master/2014/ux-user-experience,Master universitario della durata di 2 anni per 5000€ circa.,"formazione, school, corso",,
602,Risorse,Raccolta di bottoni e hover effect in CSS,https://tympanus.net/Development/MagneticButtons/index.html,Lista di effetti css magnetici per Hover di bottoni wow.,"risorse, css",,
601,Risorse,"Call to idea, raccolta di esempi di UX/UI",http://www.calltoidea.com/,Lista di esempi di pattern di UX/UI.,"risorse, screenshot",,
600,Contenuti,Articolo che parla di data visualization design,https://medium.com/@lodestar-design/process-doc-design-a-complex-dashboard-gauge-3d93973db80,Best practies della progettazione di data visualization per dashboard.,"articolo, ux, ui",,
599,Risorse,"Markup.io, tool di feedback per il frontend",https://www.markup.io/,Strumento online per fornire feedback sul frontend.,"risorse, testing",,
598,Libri,Testare le idee di business,https://www.amazon.it/business-sperimentazione-esperimenti-vittorie-scommesse/dp/8868958082?pd_rd_w=T43Aa&content-id=amzn1.sym.021d3b67-e6af-4e84-bd7c-b0e39059f4f1&pf_rd_p=021d3b67-e6af-4e84-bd7c-b0e39059f4f1&pf_rd_r=5G1G9CZCF460Q681ME2W&pd_rd_wg=9fEnf&pd_rd_r=3f3bb0e6-1130-41be-b31e-49600bff20b8&pd_rd_i=8868958082&psc=1&linkCode=ll1&tag=alessioaffili-21&linkId=40bd447caa1c77c3d2b748c88b5f5c2e&language=it_IT&ref_=as_li_ss_tl,"Testare le idee di business (Alexander Osterwalder, David Bland)","libro, business, startup, strategy, product design",,
597,Eventi,Intersection Conference,https://www.intersection-conference.eu/,Evento live e online su temi misti riguardo il design,"events, conference, webinar",,
596,Contenuti,Articolo che parla dell'errore di UX costato 500M di dollari,https://arstechnica.com/tech-policy/2021/02/citibank-just-got-a-500-million-lesson-in-the-importance-of-ui-design/,L'errore di UX da 500Mln di dollari.,"articolo, ux, business",,
595,Materiali,Onest font,https://onest.md/en,Font progettato in Moldavia per rendere la comunicazione digitale più accessibile (anche istituzionale).,"risorse, tipografia",,
